scorer,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200
bodyparts,eye,eye,eye,ear,ear,ear,shoulder,shoulder,shoulder,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
673,672.64484,171.16008,0.7079616,647.9204,163.1483,0.72920924,645.4587,208.4937,0.9306217,682.5471,174.65904,0.8638459
674,670.9344,170.2513,0.70579314,647.6439,162.29503,0.6697983,645.63684,209.2529,0.93156636,682.31305,174.6615,0.8556787
675,669.0786,168.67322,0.72386825,647.9918,162.66182,0.64579576,645.7175,209.01201,0.9377406,682.9151,173.4005,0.8658467
676,670.07,168.7144,0.79644954,646.8568,161.52693,0.7034918,645.4,209.2004,0.9237506,683.3594,174.04393,0.87677187
677,669.8337,167.90797,0.81444407,647.2147,161.36554,0.68681115,645.59814,208.56674,0.91470665,682.8953,173.42462,0.84291095
678,670.7166,167.91112,0.81957895,648.01825,161.08917,0.72126687,645.7975,208.63057,0.9262388,683.96484,173.81877,0.8375112
679,671.26953,167.25911,0.8436393,648.90295,161.35838,0.75919473,646.7908,206.7333,0.90925115,685.9802,173.30228,0.8528597
680,671.14056,165.97426,0.85213614,649.09,159.14456,0.6835264,643.99963,206.75117,0.9315201,685.48016,172.36331,0.86743546
681,670.6405,165.69263,0.8485346,648.61487,161.11176,0.71144295,643.51166,206.42406,0.9450811,684.91156,171.7643,0.88041484
682,669.429,164.72636,0.84491897,647.5478,158.88351,0.69348866,643.8428,205.53035,0.9676159,684.1809,171.05443,0.86486965
683,669.0912,163.66695,0.84749717,646.1646,159.13293,0.681557,643.5667,205.78613,0.97181374,683.31995,168.38089,0.90496296
684,668.2233,162.9894,0.8221443,645.934,158.52084,0.6412431,643.8474,205.42108,0.9876799,683.01794,167.71626,0.84789497
685,668.8964,162.99686,0.8247409,646.32025,159.27142,0.609393,643.7292,205.14948,0.96966267,683.53,166.77979,0.882136
686,668.71674,162.17122,0.8105105,645.011,158.10417,0.59328777,643.3651,205.17352,0.9738565,683.0485,166.37773,0.91211784
687,668.5408,161.99294,0.7995959,644.9865,158.0751,0.5730739,642.74835,204.83984,0.98554736,682.518,166.16173,0.93376976
688,668.3858,163.46515,0.82948804,644.86926,159.33112,0.58886254,642.8245,205.33817,0.97817105,682.3706,166.31697,0.9387083
689,669.404,163.21136,0.8506215,645.2421,159.63885,0.576399,642.5471,205.91081,0.9533322,682.6484,166.44818,0.94035673
690,668.7714,162.993,0.84843844,644.87415,159.64362,0.62952024,642.15045,206.13786,0.95269406,682.5883,166.0104,0.9177412
691,666.8653,164.02368,0.8387266,643.51575,159.4138,0.6243537,642.9461,205.64882,0.9544539,681.9317,166.13174,0.90121025
692,666.9661,163.6048,0.84895027,643.78284,159.34166,0.6628442,643.0267,205.69333,0.936452,682.05756,166.32738,0.8996899
693,666.1267,163.33124,0.841062,641.6513,158.02495,0.6957644,642.485,205.47215,0.9577958,681.9624,166.3106,0.8562868
694,665.0187,163.18506,0.8294542,642.1904,158.80634,0.6347639,642.7616,205.34846,0.9561176,679.5707,164.75131,0.8320056
695,663.7825,162.75046,0.79188085,641.9369,158.57918,0.62825084,642.273,205.38943,0.9464832,678.6538,163.98529,0.8271099
696,661.99445,168.03069,0.7878232,641.25684,158.27481,0.6317808,642.87024,205.42143,0.9541477,677.83636,163.65622,0.83922607
697,660.1106,167.70494,0.7245981,640.5191,158.47256,0.6286127,642.51355,205.53403,0.9606983,675.7283,163.01038,0.80244964
698,659.9405,167.17937,0.7210986,640.243,157.9136,0.63669693,642.0808,204.9592,0.9599763,675.63983,162.74321,0.78809243
699,660.4062,166.80258,0.7327421,640.84393,158.78218,0.6454818,642.06177,205.13882,0.97633827,675.57916,162.3846,0.78608316
700,660.52466,166.49121,0.71412003,640.35565,158.2046,0.6550601,641.6763,204.68938,0.96741015,675.7647,162.21307,0.79393506
701,660.1279,165.30237,0.7227003,639.87714,158.02962,0.6532849,641.6101,204.00702,0.9657108,675.8723,161.33636,0.8054089
702,659.82623,165.15184,0.71738344,640.33154,157.97063,0.6565626,640.81384,202.91832,0.9527334,676.24677,160.81932,0.8328681
703,660.36755,162.51471,0.7413892,639.15967,156.91159,0.69108236,640.79047,203.02621,0.9644491,675.79144,160.13452,0.8277463
704,660.67834,162.2736,0.75057554,637.9884,156.14432,0.66513455,640.54004,201.66766,0.95499545,676.06067,160.32999,0.85285205
705,659.54175,163.74408,0.79633105,638.76276,156.54428,0.65765065,640.0311,201.77766,0.9604769,675.8066,160.2067,0.87278324
706,661.70276,160.41226,0.8053308,639.2635,156.78227,0.69890267,639.76996,201.22887,0.94967645,675.1323,159.91222,0.87785864
707,661.3271,159.87984,0.78872156,637.9048,155.86966,0.68016684,639.76263,200.9559,0.94984925,674.982,159.3484,0.8474412
708,659.5526,158.41714,0.81315297,636.4278,152.43874,0.6743828,639.8252,201.55867,0.94003445,672.913,160.5685,0.82495767
709,658.56903,157.5227,0.8152411,636.2176,151.6825,0.7246594,639.4948,201.25899,0.9284873,672.7271,159.41258,0.8284378
710,659.5993,158.11229,0.8365157,636.55725,152.38603,0.6884549,639.67566,201.24664,0.94507116,672.5428,159.82751,0.8516617
711,659.61584,157.07318,0.8723552,637.73816,154.99904,0.6978734,639.5912,201.10817,0.9297801,672.6362,159.73787,0.81895053
712,659.4264,157.4249,0.8853851,637.8992,155.52086,0.68078905,640.763,200.81758,0.93855655,672.5049,158.90526,0.8257344
713,659.5206,157.98376,0.8557745,637.5172,156.45854,0.6637729,640.1053,200.51816,0.92406434,674.0205,159.3235,0.828721
714,660.1258,157.79662,0.8467639,638.8155,156.07684,0.6674242,640.0525,199.64833,0.9125073,671.70123,159.79944,0.79944813
715,659.15375,156.56824,0.80658144,637.8248,156.08026,0.63309777,640.18866,199.76224,0.9026764,673.48206,159.9357,0.8051375
716,657.05206,154.49756,0.7849873,636.67114,152.68779,0.6814362,639.66876,199.04756,0.87957096,672.66364,157.76813,0.8005091
717,657.24725,153.79417,0.7513227,636.29315,153.07063,0.6473521,639.1605,199.36365,0.8803948,671.49194,157.11716,0.79077846
718,656.96893,154.12427,0.7425515,634.9421,156.52055,0.57793885,640.282,200.37628,0.867455,671.0303,157.10873,0.76998407
719,655.7813,152.15639,0.76968974,635.93494,153.07907,0.6237736,640.59155,200.47191,0.8702811,670.7245,155.7773,0.795787
720,657.0173,152.34122,0.76999325,635.245,152.97656,0.6261677,640.71906,200.50594,0.8669793,671.7076,155.14433,0.8068845
721,657.4962,152.01147,0.7879672,635.73004,155.69682,0.6394237,641.21783,199.75237,0.87596875,671.7985,154.56976,0.82657874
722,656.7759,150.60982,0.79002905,634.6123,155.5117,0.696835,640.6513,200.22638,0.87132466,671.4179,154.6677,0.7978009
723,656.6914,150.37839,0.7998756,635.4601,152.996,0.7005925,640.7872,200.34639,0.8764267,670.7373,154.58954,0.79451305
724,654.8501,149.40215,0.809234,633.80585,152.06451,0.68285024,640.4295,200.28171,0.8768407,669.8832,151.14743,0.7952426
725,654.646,149.52466,0.82515305,634.277,152.90681,0.63179195,639.37775,199.11461,0.8934239,669.18774,150.56215,0.81196916
726,653.2879,148.7378,0.85250604,633.44055,152.16936,0.69905853,639.8941,197.73955,0.911998,668.2948,149.1917,0.8088992
727,652.53564,149.21645,0.8311801,633.3026,152.69252,0.67541134,638.5851,198.19687,0.9150945,667.98413,149.88025,0.808233
728,651.94305,148.87099,0.82080084,630.0806,152.10751,0.68759316,637.4828,198.38771,0.9093343,667.9931,150.2614,0.80603206
729,651.7576,148.53122,0.8448675,630.3082,152.31332,0.69058156,637.7918,197.93779,0.91346115,667.75824,149.60815,0.8273177
730,650.6746,148.13326,0.8195797,629.5986,152.82149,0.6679946,637.113,197.3811,0.9019365,667.6183,149.37892,0.79022485
731,651.1103,148.5127,0.8207514,629.30585,152.9116,0.6436663,636.774,197.02803,0.9079459,667.2931,148.74307,0.80161434
732,651.1495,147.96631,0.8308184,629.44025,152.06119,0.63984454,635.3712,197.84119,0.9066994,667.2592,148.96367,0.80917704
733,651.5493,147.41805,0.82982683,629.98114,152.63004,0.62670153,635.3072,197.55788,0.8946635,667.64233,148.69583,0.8106539
734,651.79175,146.90164,0.841664,629.15643,152.0148,0.6353814,635.6493,197.70576,0.9084699,667.3312,148.57454,0.8088455
735,651.337,146.43204,0.825671,627.8334,151.89696,0.66436845,634.97565,197.35075,0.9153965,667.2499,148.6142,0.8279306
736,650.7846,145.48093,0.82324064,627.339,150.78233,0.69183296,635.1728,197.3006,0.8960511,667.15137,148.34042,0.80157113
737,651.0061,145.6696,0.812371,625.59644,150.24214,0.6497979,633.28357,197.44653,0.8821437,667.05615,148.14688,0.8308481
738,650.51447,145.54776,0.79664946,625.5821,150.56178,0.66450953,633.5258,196.71509,0.87551284,667.2511,148.21959,0.80094904
739,649.5625,150.59895,0.77315754,624.6733,149.94977,0.6650381,633.4052,196.38336,0.8784172,666.33954,146.8719,0.77243465
740,648.9648,149.2289,0.7939613,624.9823,150.01428,0.67329925,632.2,196.41676,0.8841811,664.03455,146.37286,0.77281135
741,648.58716,148.49815,0.7910408,624.5608,150.07922,0.6894458,632.2103,194.9019,0.86525726,663.50464,145.48325,0.7948558
742,647.31555,148.1013,0.776871,623.9784,149.10321,0.72233987,632.28046,195.63708,0.8553891,662.7371,144.83498,0.8008281
743,645.45276,143.86429,0.81530637,623.18024,149.32487,0.76035684,631.0875,195.3853,0.8470084,661.57654,144.35934,0.79334503
744,644.6595,142.37108,0.84990454,620.97784,148.98181,0.7997521,630.5317,193.89536,0.823183,661.3838,143.48973,0.8272591
745,644.07733,143.58316,0.8465535,620.23334,148.4806,0.79494303,630.8312,193.14174,0.8266078,661.06604,143.57143,0.8478063
746,643.51117,143.49832,0.8435282,620.2631,148.76,0.8087032,630.9411,193.29521,0.8473577,660.6158,143.64468,0.83766454
747,643.4633,143.11133,0.8563006,621.08936,149.24628,0.8023885,631.9322,193.1996,0.84300387,660.2197,143.05692,0.84922004
748,643.6426,143.2491,0.85232157,620.0624,148.93803,0.7793997,631.0495,193.82262,0.8351831,660.2562,143.06262,0.87701327
749,643.4175,142.42485,0.8732177,619.2397,148.62025,0.82430834,632.1174,191.82211,0.8212647,660.0797,142.50381,0.88334155
750,642.72845,143.1594,0.8583344,618.73425,148.40659,0.826766,630.29535,192.87479,0.82570297,659.60834,142.27626,0.91165763
751,642.45465,143.29582,0.8471673,617.67944,148.38875,0.8152151,630.19275,190.12814,0.829872,659.4231,142.11824,0.9144693
752,641.7967,144.26718,0.82342017,616.5486,148.07481,0.81327534,628.8729,189.19824,0.8407143,658.82806,142.09651,0.91577166
753,640.7509,144.05064,0.8269731,616.0167,148.25418,0.83587986,628.7668,188.54117,0.83975345,658.00934,140.61598,0.9132351
754,640.8961,143.6733,0.83755636,616.41473,147.82022,0.81907815,628.04956,189.01924,0.8402472,657.8633,140.04991,0.92321736
755,643.09845,142.10092,0.82302594,615.8671,148.28122,0.76009405,627.8463,189.23021,0.80551666,657.22327,139.21341,0.93518794
756,641.24414,142.27538,0.8306275,616.54,149.32683,0.76739866,626.652,189.64761,0.8018483,656.283,138.86664,0.88578975
757,639.60754,142.7129,0.8499819,615.99774,149.60304,0.7292034,626.7807,189.73523,0.8137808,654.56177,138.98491,0.8083841
758,638.96826,141.21823,0.901826,615.8799,148.68062,0.76311034,627.55524,187.6907,0.8022122,655.81396,139.05185,0.81585836
759,638.3398,140.79655,0.897341,615.4529,148.44655,0.7506399,627.15063,188.06236,0.8090639,655.042,139.86559,0.80904454
760,638.47925,140.77571,0.8988231,614.6381,148.10771,0.7636357,627.15314,188.41342,0.8388528,654.2789,139.41379,0.80732703
761,637.577,140.57695,0.9080139,614.088,147.84525,0.7687642,626.74756,189.49188,0.8324331,652.211,137.96188,0.84318286
762,637.0644,140.58461,0.8924065,613.10205,147.72084,0.8004467,626.68976,189.18066,0.8218115,651.76154,136.75237,0.85088867
763,636.7531,140.62827,0.85139334,612.37756,147.35579,0.7744493,625.7042,189.0863,0.8104333,652.00195,137.09705,0.89152795
764,636.7294,140.28734,0.85017115,611.40424,148.24776,0.7798896,626.00916,188.64034,0.8089485,651.23425,136.70282,0.9002028
765,636.0497,139.56577,0.86008,612.0837,147.93385,0.7785371,625.16235,188.73273,0.78475887,651.0377,136.60023,0.8973672
766,636.03564,139.08356,0.8495295,611.6476,147.75903,0.7995459,625.5582,188.44373,0.7663727,651.6101,136.66711,0.8982618
767,635.2599,138.5829,0.82261455,611.4369,147.18736,0.832039,625.2637,188.67696,0.74588954,650.85187,135.31244,0.8805085
768,635.2705,138.23672,0.8130291,610.7291,146.93774,0.8102126,625.2981,187.93057,0.7350819,650.85394,136.1069,0.88376904
769,635.0897,136.63658,0.8060478,610.7132,146.87526,0.81566733,625.9845,187.30101,0.7129034,650.1629,135.56831,0.86012715
770,634.58124,136.65186,0.81726205,611.1258,146.3151,0.82735306,625.4046,186.83328,0.6685192,649.9182,135.32149,0.85256326
771,633.8068,136.95279,0.8043573,609.9036,145.45084,0.7821411,625.3408,183.16383,0.68322927,649.22614,135.4463,0.8168872
772,631.63104,135.2076,0.80054635,607.7958,145.5073,0.7619285,625.0145,186.30275,0.6606085,647.1244,133.7177,0.79922396
773,629.07385,136.70514,0.80738664,606.8406,144.73059,0.75659716,624.9696,182.36465,0.6462221,645.5007,132.4255,0.7881814
774,627.5933,136.87054,0.8272084,606.2293,144.6091,0.7648722,625.40796,186.1964,0.6242648,644.70825,132.16989,0.7306051
775,626.0999,136.65144,0.80406415,605.3014,144.75237,0.77086747,623.96454,186.54008,0.5822608,643.76416,131.77335,0.7081372
776,625.4813,136.94066,0.78293973,605.1281,144.25842,0.7767591,624.14734,187.32646,0.60454684,643.2516,131.05748,0.7509357
777,626.0486,135.63272,0.8496109,606.3838,144.00359,0.81732166,623.4628,186.92871,0.5916006,643.59796,130.84267,0.81375414
778,626.48486,134.21246,0.8856489,605.7065,143.36168,0.82754064,623.05457,187.93367,0.62091964,643.51917,130.6161,0.84702873
779,626.6512,133.46304,0.89625967,605.1785,142.60332,0.84518445,622.78174,186.96428,0.6051176,643.241,130.57379,0.85397303
780,625.9235,134.43237,0.8669447,604.77576,142.6036,0.8324037,622.95544,187.61923,0.6202366,642.85156,129.5748,0.86619645
781,626.30743,133.87415,0.8741293,605.67737,142.69945,0.81799036,623.2439,186.92508,0.6505615,642.935,129.83446,0.8555077
782,627.16766,133.75528,0.87349015,605.2829,142.82297,0.7684202,624.5421,187.28299,0.6357111,643.1449,129.6002,0.88382185
783,627.01764,133.2473,0.8638708,604.3774,143.05824,0.81948835,624.2078,185.61395,0.60537654,643.1886,128.57803,0.9150289
784,626.5145,131.97926,0.86196625,603.812,142.30788,0.83265257,622.88135,183.75957,0.5818709,642.1991,128.57985,0.89857155
785,625.6717,131.28859,0.8726328,603.1182,141.85072,0.83543736,623.6158,182.93164,0.6041864,640.8562,127.432365,0.8893987
786,624.5719,132.69891,0.84307945,600.6912,142.34653,0.76504105,623.181,183.84914,0.606433,639.38727,127.084366,0.886782
787,627.6617,132.02182,0.8657837,600.9759,142.13884,0.80423003,622.3634,183.53265,0.6025383,638.83264,127.712685,0.85032636
788,625.7891,133.9819,0.85027295,599.98505,142.00653,0.7505492,622.94684,184.32549,0.61283237,640.402,128.29091,0.8268392
789,625.8331,133.81549,0.79452705,600.6686,141.71141,0.6623079,621.27765,180.40025,0.6224743,639.87573,128.80899,0.84268457
790,625.17633,132.80539,0.83220804,599.65076,141.73341,0.7277759,621.3654,181.4533,0.64867324,638.96826,129.386,0.83496714
791,622.44147,134.08586,0.7204099,597.5505,141.8819,0.7174282,621.4108,179.38414,0.6908107,636.79816,131.2526,0.8038616
792,622.8668,134.12477,0.75709176,597.72845,141.71176,0.6940564,620.46545,178.4337,0.65022874,636.6045,129.865,0.8512263
793,622.57227,133.87419,0.77486557,596.15344,141.85269,0.7351202,619.3137,177.47923,0.6100758,635.8085,129.30238,0.86559814
794,622.2412,134.59128,0.76620674,595.50867,141.58855,0.69948626,617.9931,174.76811,0.66380817,635.5484,129.21042,0.8755412
795,622.2367,133.7721,0.6826975,596.24,140.79143,0.6053305,618.0957,173.91705,0.6764872,635.3158,129.00961,0.8507965
796,622.7228,133.48965,0.71858895,596.6832,139.99501,0.6208582,616.46924,172.29353,0.6786636,635.24786,127.01378,0.9126658
797,622.1474,133.97469,0.7018118,596.5958,139.92958,0.6224325,617.02563,172.40184,0.6759459,635.2208,127.27997,0.92020917
798,621.89374,133.55707,0.76021606,595.7095,140.51952,0.73014945,617.72144,172.40315,0.6858574,635.2241,126.70577,0.93386495
799,620.38885,133.26749,0.7343671,594.976,141.29599,0.7778745,617.3754,171.02452,0.6863013,634.3701,126.09708,0.89384025
800,619.3053,134.2529,0.7221759,593.89154,142.21677,0.7769087,616.76465,170.6279,0.68229884,632.929,126.85387,0.79028547
801,617.90356,136.3957,0.68301666,593.1972,142.69449,0.79051334,618.76843,168.76923,0.7217395,630.92004,125.893135,0.72981477
802,618.4137,135.81818,0.67518425,593.0707,143.09608,0.7339491,619.47894,167.45262,0.72898585,628.85675,126.85875,0.63492405
803,617.2324,134.20862,0.66078305,592.766,142.79863,0.73750794,618.6655,166.0366,0.74075955,628.1866,126.46307,0.6583873
804,615.99963,134.91032,0.70328796,592.71277,142.33519,0.700428,617.6619,165.68344,0.749566,628.63007,126.17327,0.69304395
805,615.07916,133.02257,0.72048295,591.429,141.73529,0.76799,617.5978,165.66122,0.7358664,628.0005,125.324905,0.74201524
806,614.4339,132.74315,0.65560985,591.5432,141.91675,0.7144497,617.15906,165.71544,0.7651915,626.52545,126.391106,0.64850354
807,614.46027,132.0881,0.76070565,590.1719,141.45152,0.81104493,616.9414,166.00244,0.7168865,627.38336,124.32425,0.8026752
808,612.6877,131.89096,0.7435196,589.7837,141.84383,0.7690456,615.9963,166.55792,0.72704446,626.21625,124.46944,0.7814841
809,613.5514,129.24107,0.80498606,589.7185,141.21628,0.8382906,615.922,166.65714,0.64560574,626.8791,121.77852,0.8637446
810,613.6973,128.0846,0.80157053,589.38293,140.47893,0.832515,615.14935,164.98053,0.69965935,626.5801,120.6018,0.8598655
811,612.62366,129.91068,0.7530888,587.7674,140.53506,0.8194295,614.7601,165.73491,0.7174252,625.52606,120.14846,0.85525525
812,611.76733,128.205,0.8156936,587.59644,139.70308,0.8471527,614.7784,165.3715,0.675241,623.9991,119.75052,0.8728682
813,612.43256,127.55631,0.8058143,588.06616,137.83727,0.78310317,614.6598,164.80368,0.6642134,624.0427,119.16173,0.88276964
814,611.3532,127.72104,0.78679484,587.3762,138.15869,0.8289389,614.877,165.05779,0.666135,624.5915,117.8453,0.86803037
815,610.72577,129.12366,0.72587967,587.1112,138.87386,0.7994675,615.98236,164.17651,0.6693412,623.42126,116.98075,0.86161673
816,609.874,130.92778,0.71550417,585.3558,139.91843,0.80037475,616.0544,164.32089,0.64633536,622.4405,116.6009,0.83818054
817,609.34924,131.11696,0.7030131,584.6366,139.12349,0.77760255,615.6235,160.67903,0.68089235,621.8962,116.92667,0.81094384
818,608.7744,131.28833,0.66244775,583.5315,139.4476,0.8015953,615.25244,163.48201,0.6500017,620.64886,116.963936,0.8279992
819,608.9273,132.18823,0.6361767,584.85315,140.71417,0.76595634,614.55255,163.78293,0.6396269,620.45325,115.960686,0.8496014
820,608.349,132.99957,0.6939732,585.0616,140.18515,0.8024824,614.85266,165.51118,0.5862523,620.2384,116.40744,0.8757207
821,608.1283,131.35902,0.7276735,582.53906,138.23875,0.87088263,614.79126,165.22464,0.57714474,620.0425,115.58449,0.8946828
822,607.4299,126.11699,0.75301313,582.42017,138.87956,0.85252714,614.57135,165.26274,0.5769349,619.6061,115.07446,0.8904299
823,608.5723,125.20889,0.76555175,585.3649,138.8252,0.77858,613.9435,163.83214,0.60303015,619.91736,114.81467,0.9174986
824,607.8464,123.58298,0.79959536,584.92975,137.66301,0.7915815,613.8868,163.67311,0.63881725,618.0557,113.8595,0.90004903
825,607.0232,123.472496,0.78180677,582.7484,137.8708,0.8138948,613.49493,163.298,0.6482527,617.471,114.11577,0.8861989
826,606.73956,123.75377,0.76850456,581.88776,138.21992,0.80906254,613.47015,162.90887,0.65384877,616.7691,113.45571,0.8869545
827,606.8472,123.834625,0.77117324,581.36383,137.66455,0.7934289,613.2263,162.14008,0.66888016,616.3801,114.01225,0.8613631
828,605.8239,123.750946,0.7706695,580.9712,136.8952,0.71288246,613.4245,161.16061,0.6693357,616.18256,114.11841,0.8415029
829,604.91614,123.46481,0.7987767,579.72833,137.25774,0.7544003,612.97455,158.11348,0.66885763,615.72894,112.91192,0.82932
830,604.00366,124.40591,0.7399123,579.65924,136.83498,0.6759951,612.68134,158.33574,0.68118715,614.4413,113.43361,0.8190611
831,602.069,124.49739,0.7161011,578.74915,137.06926,0.6508448,612.3962,158.5034,0.69496256,612.5162,113.94589,0.78757066
832,601.6776,123.31463,0.7475952,577.23663,137.89339,0.72218245,611.9646,157.05171,0.6703688,612.26904,112.344124,0.81988055
833,598.4779,127.68655,0.70565784,574.1325,140.34244,0.74979246,611.4985,157.26497,0.67665106,611.0884,112.58641,0.7687118
834,599.8615,123.61214,0.7419636,573.9155,139.95816,0.723898,611.53186,156.53966,0.6394822,610.907,112.974,0.7718349
835,599.6801,123.226616,0.8055287,573.8495,139.0295,0.7382461,608.4859,157.65819,0.62493736,610.3532,112.977066,0.78598964
836,598.4384,128.1968,0.78993165,573.5804,139.88847,0.74332386,608.6298,158.3608,0.56179523,610.07764,113.45268,0.7734122
837,598.4885,125.543335,0.7858946,573.6124,140.27739,0.7601875,607.6254,157.79099,0.54874676,609.5163,112.83703,0.78808886
838,598.0965,129.18997,0.79330957,572.73413,139.7356,0.73919755,607.21985,157.54277,0.5660536,608.9104,112.39481,0.7815629
839,597.78375,130.34947,0.7727363,572.409,139.7113,0.7070378,607.0217,157.18942,0.5811214,608.3568,112.66119,0.74963915
840,597.03,130.49283,0.77697706,570.9686,139.24605,0.7474935,606.4624,157.5276,0.5816467,607.7606,111.96554,0.7149395
841,597.0009,130.9249,0.7606917,570.5471,138.88467,0.7565235,606.2558,157.54526,0.57714754,604.9968,110.242035,0.68983924
842,598.31934,129.3468,0.7589073,569.01404,138.98474,0.77517354,605.0389,156.51065,0.57879823,604.54364,110.243706,0.6986944
843,597.9431,130.94255,0.7370905,569.51044,138.564,0.74044645,604.7936,156.26146,0.5609925,603.4298,114.52092,0.7485463
844,597.12177,131.23451,0.7084058,569.9176,138.2893,0.6812918,604.5209,155.44318,0.63774735,602.1626,115.27854,0.7321008
845,596.2897,130.74928,0.6980137,570.2041,137.77795,0.6145525,603.5169,153.4661,0.7228153,600.7915,115.66776,0.70338005
846,595.20184,129.99602,0.6666037,569.7246,137.76964,0.547931,603.02637,152.65802,0.7303253,600.01306,115.043106,0.7061163
847,594.5859,130.19519,0.6204662,570.2767,137.93878,0.54244685,603.5651,152.41995,0.6922207,597.1134,114.99809,0.6662202
848,593.5099,129.61908,0.5755233,569.94037,137.49162,0.54324114,603.0772,152.21977,0.6702132,595.64954,114.12139,0.686438
849,593.0438,129.48203,0.56642604,569.4672,137.69118,0.5527911,602.94257,152.39746,0.6734581,594.4505,112.97529,0.6922465
850,592.9136,129.89702,0.58593774,568.78143,137.23975,0.5589766,602.59094,151.90036,0.6549235,594.2742,112.6378,0.6977878
851,589.0153,124.58931,0.59993386,568.2786,137.4217,0.58373815,602.278,153.13657,0.6362549,594.506,113.39513,0.6860339
852,588.0227,124.589294,0.5771513,566.35876,137.7811,0.5196034,601.82294,152.17068,0.64820427,593.8558,113.506226,0.676949
853,588.62067,125.04317,0.60653657,564.9261,137.64058,0.54007643,601.1652,152.09717,0.63922524,593.6383,113.05694,0.6820295
854,589.4835,125.66921,0.6264142,564.8886,137.66354,0.5912277,601.45483,153.63174,0.6049795,595.0451,111.816536,0.76063704
855,588.1791,130.14189,0.58796805,564.7443,138.36249,0.6158401,601.07153,154.35065,0.56252927,594.7783,111.886536,0.7606181
856,587.75366,130.86572,0.5805525,564.15424,139.6049,0.6426948,600.7333,155.11879,0.53227603,593.3613,111.91338,0.7318964
857,586.06525,130.83623,0.52824396,564.8122,139.125,0.5426601,600.0639,154.29251,0.5704605,592.25555,112.605965,0.69435525
858,585.71655,131.628,0.49565437,564.4717,139.09705,0.4731506,600.1865,154.0521,0.58488005,591.62634,111.9708,0.70189786
859,584.4895,130.17737,0.54348266,563.64606,139.1323,0.51444477,600.0828,155.63719,0.51701343,591.4379,111.421394,0.71688384
860,585.29205,129.28,0.5543711,559.30066,139.42781,0.49525416,600.06213,154.92186,0.50500846,590.4816,112.18046,0.69123465
861,585.1471,130.08775,0.53475034,558.60864,139.38942,0.49306247,601.4288,149.85637,0.39885876,590.04944,111.72353,0.65772367
862,584.7097,129.57266,0.50420076,557.61646,138.16286,0.46401712,600.71326,149.60158,0.4521531,589.00073,111.48897,0.6857059
863,584.1841,129.83745,0.4974138,557.06256,138.68713,0.4791564,600.5328,148.89024,0.46439287,588.66895,111.10896,0.7033156
864,583.6949,126.46862,0.5445698,557.39075,137.32529,0.50710326,599.8957,148.9109,0.4894193,589.6531,109.810326,0.73937577
865,582.9442,126.34057,0.57701874,556.70184,137.15028,0.5131029,599.57434,148.27638,0.48761857,588.7442,109.808044,0.7172833
866,582.1842,125.67611,0.61661,556.2654,136.82387,0.51489776,599.6452,148.05382,0.45913243,588.8883,109.37322,0.7188372
867,582.8036,126.04255,0.64490694,555.84375,136.62057,0.4951224,599.3497,147.54915,0.3764742,590.55396,108.74841,0.7570816
868,581.9108,125.31457,0.6168765,555.29895,136.65965,0.5181395,598.9521,147.54825,0.4261816,589.57886,107.70013,0.73983085
869,581.18536,124.83899,0.61631364,553.49384,136.68745,0.5749784,598.7329,147.4124,0.4211364,587.30914,108.123116,0.68636954
870,580.0906,125.433105,0.5032649,554.15796,137.3068,0.48009434,596.9142,147.40196,0.56518257,584.0016,109.7655,0.6102627
871,580.4647,125.36113,0.48112997,555.1461,136.71857,0.4405406,596.89557,147.0097,0.5539646,584.4286,109.15053,0.66211146
872,581.2164,129.92003,0.44291577,556.24243,137.45724,0.40231237,596.8636,146.79663,0.5215942,581.4662,110.007225,0.6695279
873,580.4746,130.0343,0.43741325,556.0259,137.76128,0.39857072,596.3382,146.51697,0.5209255,580.46594,109.67242,0.6893422
874,578.3838,125.83145,0.45224896,555.80426,137.87271,0.40326515,596.5648,146.588,0.51072216,580.50275,109.54179,0.69425875
875,578.88055,128.8664,0.4794962,550.6212,138.38474,0.44362172,593.786,148.04549,0.5397743,580.36,107.981224,0.7556962
876,579.4354,129.19814,0.5161184,550.9352,138.05399,0.4245287,596.54083,146.898,0.48149583,580.84515,107.11971,0.7890423
877,579.4677,129.9753,0.54010296,550.47394,137.39763,0.42676345,593.4535,148.40854,0.44045776,580.81525,107.43448,0.7957938
