scorer,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200,DLC_Resnet50_chimera_launch_videosSep15shuffle1_snapshot_200
bodyparts,eye,eye,eye,ear,ear,ear,shoulder,shoulder,shoulder,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
559,728.8562,232.47227,0.48039877,690.82776,221.31918,0.75822234,694.2924,258.1582,0.6819561,731.0655,218.66483,0.32135642
560,724.87555,228.52988,0.42844754,690.2589,221.1731,0.7597268,693.7874,258.04263,0.6610833,729.9783,213.12573,0.3579391
561,728.7189,227.90302,0.56466806,691.504,217.62003,0.7958778,694.97565,257.1897,0.6707921,737.0502,219.14581,0.41359523
562,735.7631,225.86583,0.6557445,702.5811,213.60353,0.748775,696.05444,255.7127,0.6703395,741.5736,225.0395,0.49190706
563,736.7649,225.49918,0.6468474,704.85333,211.9848,0.7786184,696.20795,251.74347,0.689023,745.3412,230.32529,0.4998687
564,737.40137,226.14418,0.71061885,707.0511,211.26118,0.75990784,695.4124,252.05817,0.6500729,746.42163,233.27667,0.5610908
565,738.8186,225.90637,0.77533734,708.44855,210.31755,0.81684136,697.72784,250.78256,0.6839701,747.5802,231.3259,0.65009546
566,738.28845,225.63246,0.76283586,708.086,208.41475,0.82806593,697.1055,249.94167,0.68431705,747.05133,230.6656,0.6449677
567,739.5955,222.94174,0.7841815,711.01514,209.16739,0.92356664,697.5163,249.2111,0.7030902,747.26373,230.90198,0.65565777
568,738.8518,223.40819,0.794911,711.9961,208.2747,0.93578684,695.50635,247.71263,0.7362239,746.2501,231.098,0.6984943
569,737.2058,224.1195,0.7628295,711.5578,208.562,0.929538,694.74274,247.9967,0.7473035,744.7224,231.75334,0.66212773
570,735.29645,224.83945,0.72424567,708.36365,210.16354,0.9213942,694.24927,247.30238,0.7566232,742.2252,228.88594,0.70226574
571,730.2718,222.78204,0.70783246,704.8534,210.04474,0.92606217,691.77216,246.59898,0.7651086,736.9421,223.78484,0.7295554
572,730.32996,221.48729,0.7543803,699.0227,211.74469,0.8980771,693.18115,245.8451,0.75156254,737.82623,221.8677,0.7195797
573,729.76105,222.61115,0.79136175,697.0143,211.27388,0.8865581,692.5233,245.59439,0.7289228,736.6097,220.30101,0.74088466
574,729.892,222.0872,0.82799137,697.39087,210.824,0.85350484,693.47314,245.21167,0.7164357,736.7945,219.744,0.7834913
575,730.7988,218.72197,0.84047157,697.88,209.63445,0.8310837,691.82666,244.50368,0.66489524,736.1456,218.0317,0.80846024
576,729.7669,219.11671,0.8532046,695.98267,209.12424,0.7699399,690.7342,245.10097,0.6785774,735.50684,218.51906,0.842628
577,729.4294,218.19421,0.84289753,697.4667,206.62962,0.76557,692.63586,241.86043,0.6925846,735.40265,217.81787,0.8371047
578,727.23895,219.49992,0.81748796,701.6596,201.06697,0.72346157,692.08344,241.41737,0.6840367,736.41785,217.42545,0.8488791
579,727.1722,218.24734,0.8120227,701.4436,200.00693,0.70962113,692.75244,240.55629,0.66080713,736.17316,216.66985,0.8116722
580,729.0216,215.75589,0.8095834,701.6028,199.0284,0.7000816,691.80414,240.54015,0.6909389,735.52966,216.39854,0.82284075
581,727.25287,216.16171,0.86325,700.7138,198.80743,0.71611977,692.96136,239.3084,0.7152246,735.34656,216.12599,0.84136814
582,728.20514,216.54424,0.841744,698.70935,200.7784,0.7581026,692.3509,239.12444,0.7204672,736.3936,217.79376,0.8630466
583,727.2286,215.95206,0.859298,698.1745,199.95474,0.74832624,692.6719,238.01804,0.7387791,736.01575,218.5938,0.86322546
584,725.7443,215.0663,0.86024004,698.19635,199.40198,0.7680054,692.72186,237.46489,0.76572186,734.45715,218.20348,0.8596291
585,725.26825,214.01509,0.87086093,697.2741,199.2168,0.75277615,692.99756,237.40529,0.7365763,733.3342,217.8874,0.86354303
586,723.44336,211.97365,0.88852346,698.75464,199.6924,0.7591969,692.6235,236.46051,0.73268896,732.06006,216.96819,0.89206475
587,722.63403,211.62112,0.8764544,698.0983,197.98172,0.81456083,688.24615,238.63693,0.7284269,732.90546,216.56581,0.86847204
588,720.86096,211.57584,0.8329445,697.34064,196.28435,0.8399419,691.73224,235.3519,0.78974557,731.45654,217.1805,0.9138101
589,719.2877,209.87334,0.8548009,696.054,194.49866,0.8570574,689.85675,235.69002,0.7694842,730.03595,215.70815,0.8403821
590,720.58435,212.8979,0.8288448,695.1095,195.27817,0.8454107,687.171,235.6671,0.7353807,731.57733,215.06067,0.83918667
591,719.6838,213.51006,0.8592101,695.2345,198.10599,0.82675934,686.8191,233.93784,0.6165232,729.3562,215.02943,0.80395335
592,720.5813,213.8582,0.86249727,695.2811,199.17332,0.82353824,692.0281,240.8944,0.45886356,729.56647,214.11755,0.76882476
593,720.7008,214.71577,0.8317676,692.86847,199.90659,0.8126259,690.82263,240.35645,0.45935947,727.7815,213.82329,0.7837626
594,720.2824,214.24089,0.804911,692.843,198.78714,0.8546693,689.9879,231.4517,0.41476792,727.6978,214.13783,0.7978043
595,720.1877,214.28307,0.8114334,692.37195,198.7847,0.85780215,690.65076,230.401,0.43359345,727.11053,213.59865,0.7615114
596,718.05096,213.1089,0.81761676,692.9212,197.05008,0.843107,689.8195,228.605,0.48722127,729.2521,214.25296,0.7286733
597,716.1924,212.46928,0.83226496,693.24133,195.01373,0.8420912,690.22015,228.25021,0.46496525,727.88385,213.55882,0.6961482
598,713.826,206.97575,0.7885371,693.1448,192.78566,0.8214404,690.57996,230.09515,0.41357514,726.4192,214.10905,0.7169297
599,713.1821,205.93065,0.77699846,692.8565,192.11281,0.84337735,690.79425,229.75769,0.45673594,726.2529,213.53775,0.7262413
600,713.1612,206.47498,0.77991986,690.35364,193.91016,0.8333084,689.94666,228.88417,0.4212908,725.8106,213.7175,0.7254614
601,711.6902,205.9244,0.7851602,688.96405,193.78711,0.7939537,689.3337,228.27518,0.5063945,725.35706,213.07558,0.7044651
602,712.7872,206.67691,0.75849324,689.00336,194.19089,0.80618066,689.7073,228.03357,0.5241214,726.3201,214.37358,0.7174282
603,712.1478,207.06865,0.76399964,688.2332,193.8626,0.7997428,689.5741,227.56992,0.49372807,726.58496,214.34573,0.71494544
604,714.22766,209.75385,0.776099,687.12946,195.5738,0.7913936,689.0056,227.23631,0.5050328,727.06134,215.77017,0.704653
605,713.6314,208.82507,0.7614149,684.21454,198.22351,0.7844492,689.05786,226.3607,0.4794262,726.7154,215.93982,0.69878846
606,712.40045,208.6519,0.7356076,682.7389,197.30466,0.77712464,683.4764,225.53726,0.45464626,725.5008,215.15791,0.73509145
607,710.003,206.72263,0.7415194,681.2182,195.8105,0.77980065,682.0974,225.54288,0.45794302,724.70404,214.52911,0.72659266
608,709.0407,206.3697,0.7666388,680.89343,193.42151,0.7703838,681.3648,225.33237,0.4507894,724.6443,213.52309,0.7201825
609,708.26184,205.34723,0.7766555,683.8861,192.13417,0.7521005,678.72424,229.37607,0.48332098,723.9143,211.7809,0.70143855
610,708.3588,205.94261,0.7600889,683.7178,191.56334,0.772205,679.70496,224.84528,0.5545362,724.0667,213.51907,0.6865522
611,709.20984,206.7787,0.7331603,683.75604,191.6657,0.79866827,678.6362,225.01897,0.5681015,724.65283,214.20558,0.6992856
612,708.9983,206.62436,0.7440657,682.9328,191.24211,0.7874759,679.0878,224.9462,0.5860652,724.27826,213.77284,0.7093506
613,708.8428,206.60641,0.74248755,682.9979,191.14955,0.77179503,679.0311,225.74637,0.5312208,724.13293,213.78838,0.71269053
614,708.6048,206.4731,0.725092,679.8032,190.97484,0.670225,671.5108,243.70462,0.4855411,722.6089,212.59554,0.6696777
615,709.37646,207.3947,0.75738865,680.83136,192.59029,0.66032326,672.1858,245.53572,0.49937847,723.61255,213.39798,0.6821431
616,707.6053,207.23975,0.7926909,680.67773,191.51825,0.68676656,673.28046,243.19112,0.46960628,722.6017,213.8518,0.6423064
617,707.5722,207.54837,0.8211718,680.3907,192.32494,0.6884667,670.325,244.2103,0.48578355,721.8212,212.56079,0.6608415
618,706.3878,206.07787,0.8262371,680.2045,191.59511,0.6952503,670.4319,243.99268,0.4469266,721.1816,212.20065,0.6444538
619,706.58044,205.62657,0.84370273,680.6014,190.47743,0.6868536,670.7159,244.31335,0.45019892,720.8269,211.91603,0.66164845
620,706.80896,204.90479,0.8564634,679.90985,191.54332,0.6837562,676.89624,224.43367,0.4301772,721.21356,211.43863,0.6447083
621,705.87585,205.01509,0.83888364,678.0539,190.94693,0.70221394,676.8018,224.67477,0.4228976,720.64655,210.86577,0.5951566
622,705.5207,203.6758,0.8054576,677.9129,188.4603,0.7268061,676.352,224.21985,0.4085172,720.2801,210.02292,0.63515234
623,705.97394,202.86256,0.8154812,677.6942,187.4537,0.7529164,675.92456,223.92856,0.5223266,719.8323,209.85312,0.6892162
624,700.31396,199.85062,0.78335154,676.9193,185.34781,0.7177705,675.66895,223.35313,0.54428816,714.15564,205.95193,0.6085421
625,700.5542,198.7217,0.72046256,677.4346,183.71886,0.71653765,675.02136,223.55612,0.54419535,718.7831,208.35406,0.6288509
626,698.8915,197.98643,0.73433983,676.16223,183.33954,0.6898309,675.0712,223.5645,0.51193774,713.5448,204.64954,0.59235483
627,699.4481,199.31915,0.73385924,674.7559,184.1372,0.651836,671.7812,235.35747,0.4749387,682.8132,161.49483,0.5898684
628,699.15027,198.87225,0.7185876,674.49023,183.35197,0.6635962,673.1214,230.16217,0.4505483,712.49243,204.75388,0.5848792
629,699.49036,198.23427,0.73774976,675.0696,182.2328,0.6913054,673.31464,229.18854,0.5457079,712.64825,205.27216,0.59117234
630,700.6101,201.40782,0.7298624,675.41376,181.84798,0.6709264,667.5102,243.49767,0.44644806,713.0887,206.21931,0.67644787
631,699.3888,200.09393,0.7344513,674.50287,180.9302,0.7141355,667.9642,241.08223,0.40839714,712.75104,205.57516,0.6498408
632,703.8904,204.10634,0.6898022,673.68805,182.84555,0.65998375,671.19934,236.81667,0.44911245,712.716,206.7129,0.6808798
633,704.15247,204.30571,0.6681226,672.99133,181.89723,0.6649776,666.2244,241.88098,0.4388484,713.19086,207.04388,0.6967911
634,704.26605,204.83377,0.667915,672.0937,182.53847,0.6427269,664.4151,229.7437,0.44035864,713.0808,207.16248,0.6986653
635,703.7987,204.07922,0.64695305,671.7016,182.09479,0.6507249,664.8625,229.25592,0.46121207,712.5828,207.19362,0.7019265
636,698.82086,201.19948,0.6572469,671.4132,181.76279,0.6877939,664.97174,228.71077,0.4844509,711.7813,206.27257,0.6689797
637,699.6861,201.75533,0.68485487,670.9161,182.3036,0.69105536,664.7292,222.46974,0.5590308,711.9057,205.56447,0.65383786
638,698.11926,200.69122,0.68513,670.6292,182.05411,0.7075488,665.11975,222.144,0.5558286,711.9716,204.18927,0.6239362
639,696.96466,199.68797,0.694278,670.0851,181.56654,0.69557846,665.87476,221.6427,0.6225048,711.4031,204.0181,0.60892594
640,696.2502,198.39697,0.67962533,669.75543,180.35391,0.7414509,666.1757,221.55089,0.64055705,710.4534,203.70792,0.61468875
641,696.1848,198.52626,0.67501867,668.74744,180.1481,0.7318493,665.44727,221.68062,0.69167155,710.53394,203.45319,0.6842273
642,696.21045,198.57175,0.67235297,670.3851,179.03172,0.7148129,664.639,221.78293,0.66895396,710.54865,203.444,0.7073898
643,695.2153,197.37527,0.6554749,667.74207,179.75153,0.67535096,664.2409,222.28116,0.68493277,710.4236,204.21683,0.7237441
644,695.48944,196.05203,0.6466938,667.229,179.05418,0.69869095,664.4727,220.95349,0.76458764,710.27527,203.86583,0.77826697
645,694.52246,196.08955,0.6632702,666.1459,179.26515,0.6812218,663.241,221.30286,0.74390584,709.5875,203.53955,0.76011646
646,694.0182,196.19252,0.67821836,665.72974,178.6903,0.67884016,661.59674,221.34052,0.7127578,709.4499,203.06111,0.72498834
647,691.91034,195.88171,0.65384984,663.9499,179.5923,0.6013663,662.63025,220.87317,0.74365205,709.68976,203.69704,0.6398417
648,692.68445,195.6461,0.6805397,664.1604,179.95389,0.62099123,662.2346,220.53899,0.7735147,709.6326,203.5105,0.67980856
649,693.00336,196.1287,0.6824178,663.564,180.76562,0.5734907,661.2746,220.97827,0.7338421,710.3627,203.5384,0.662989
650,692.4254,195.5418,0.6808381,663.0719,179.65729,0.5585563,660.03064,221.43883,0.684103,710.96014,203.46338,0.6513953
651,692.37067,195.27592,0.72956526,663.5712,179.63686,0.5330043,660.2535,222.44948,0.601812,710.68146,197.28831,0.6891685
652,691.41626,194.94496,0.72016853,661.5112,182.45099,0.4606091,659.28674,221.84467,0.55094856,710.37463,196.57516,0.66597295
653,688.357,194.94118,0.7190877,661.05756,181.33594,0.4881438,660.1645,221.29227,0.5688798,709.75616,196.18135,0.64584064
654,687.29944,193.68652,0.7178906,660.32336,180.63017,0.5035674,659.1407,220.37605,0.6988659,709.4691,196.30861,0.6506083
655,686.59204,193.75293,0.7346556,659.85266,180.75507,0.54333496,659.13245,219.8424,0.71447134,709.21594,196.45503,0.63846904
656,685.79877,193.7032,0.76157224,661.46246,179.01593,0.56212336,659.1666,220.11452,0.6685623,708.7156,196.28055,0.60409254
657,685.37805,193.30905,0.8080528,661.8962,178.03723,0.6438075,659.21075,216.44003,0.7064714,707.56024,195.30734,0.6056946
658,684.99915,193.2014,0.82107466,661.7546,177.1935,0.6708096,659.2897,216.82397,0.5951253,707.30475,194.14987,0.65227014
659,685.0242,191.47049,0.8477413,661.55756,176.27356,0.68742913,658.62616,216.30034,0.57634574,706.27655,192.90344,0.6631906
660,684.93353,188.64406,0.84130275,661.65405,176.29375,0.7089282,659.5308,216.14352,0.6648016,704.6396,191.10962,0.6382638
661,684.85345,187.36978,0.8157093,660.9384,175.29675,0.69626653,659.3054,215.3247,0.67508256,703.6844,189.8951,0.5822504
662,684.28143,187.2631,0.80605555,660.9062,176.60039,0.6645699,659.36694,217.1513,0.6474554,702.66235,187.73247,0.5787965
663,685.1538,186.386,0.840449,662.10266,175.97108,0.68502873,659.99365,216.98932,0.61154926,702.88116,187.24124,0.6389505
664,685.6011,186.67036,0.83095497,662.6273,176.7285,0.6723265,660.25586,218.03218,0.6081717,703.3541,186.39091,0.677436
665,686.5361,185.90192,0.8305893,662.62445,176.01833,0.6947596,660.2416,217.52861,0.5956749,703.2618,186.23389,0.7354185
666,687.2607,186.01247,0.8237641,662.42316,175.80025,0.7380506,658.94977,215.16249,0.6323853,703.1976,186.08105,0.7784268
667,686.8833,186.5909,0.84960717,661.6041,176.80492,0.72713315,659.3985,216.45615,0.72341895,702.90204,186.1021,0.7861824
668,686.85004,186.59619,0.80864424,660.54443,177.33643,0.71481526,658.2461,216.12514,0.7235002,702.91754,186.38931,0.8053446
669,685.8819,187.84846,0.81381375,659.6978,177.76253,0.68197006,657.58264,215.82556,0.7083093,702.99896,186.69135,0.7655856
670,685.26605,188.86977,0.8365056,659.91364,177.23927,0.709418,657.81134,215.75505,0.80189407,702.73865,187.23842,0.7708763
671,685.6186,188.63326,0.84676194,659.5958,175.83777,0.7583965,656.3013,215.55556,0.7691477,702.1812,186.90433,0.84000146
672,684.6989,189.52852,0.8688307,659.1176,175.2203,0.7759249,655.8812,216.06473,0.7654566,701.97375,187.23668,0.8474756
673,685.0279,189.31114,0.8382578,657.8376,173.23601,0.7940445,655.4569,217.31427,0.76642036,702.4144,187.50153,0.879894
674,684.0477,189.41579,0.8470201,657.5689,173.0049,0.8093755,655.4636,217.56273,0.73541623,702.10175,187.37233,0.85442466
675,683.8819,188.50821,0.85735875,656.90515,172.40974,0.7852821,654.78296,216.2309,0.69625825,701.214,186.08191,0.8293248
676,683.3556,188.60178,0.85757697,656.595,173.3265,0.77558297,654.394,214.91339,0.6824627,700.0221,185.98074,0.8005973
677,683.38403,189.41562,0.8479792,655.788,173.98772,0.7246242,653.6623,215.55818,0.6388347,702.45404,186.59573,0.8079647
678,683.0762,188.95334,0.86180884,655.45416,173.83253,0.72322017,653.00385,214.56244,0.5964279,699.5674,185.96657,0.77685446
679,681.9348,187.55211,0.8362371,652.462,173.22307,0.72544926,652.7902,215.37659,0.612026,698.70105,184.74683,0.7907219
680,681.6182,188.26373,0.8448918,652.8253,174.36913,0.6970097,652.27655,214.93753,0.5367753,698.3733,185.25569,0.80960464
681,682.73083,187.62672,0.8422078,653.11536,174.489,0.6853214,650.23083,213.10057,0.5480843,698.46094,185.0293,0.83989376
682,682.9478,187.73615,0.7903927,654.619,172.93892,0.6703334,650.07184,213.06964,0.49539882,699.01624,186.02344,0.8850861
683,680.9987,184.04852,0.78948647,651.5765,174.84572,0.66490865,649.182,213.8404,0.4695969,698.3964,185.97794,0.8736789
684,680.17456,183.80714,0.8000572,650.0851,175.77748,0.6442244,648.8424,213.92084,0.41561088,697.284,185.6932,0.8757135
685,680.2742,183.41888,0.79364544,649.9339,174.83113,0.6722768,647.51373,215.02321,0.41155666,697.35535,186.3879,0.8751308
686,678.5602,184.09012,0.79363364,649.41724,174.4293,0.67418027,647.2925,214.40765,0.42510486,697.1693,186.60458,0.86379
687,678.91406,182.57529,0.7565105,649.2088,173.13771,0.67461777,646.69324,214.85616,0.46865857,696.735,185.7807,0.849186
688,678.80804,182.26155,0.7394131,649.04755,172.4347,0.6847202,646.31134,214.75041,0.4660492,696.356,185.58867,0.827247
689,678.5322,181.77605,0.70801246,649.8829,170.16167,0.68027914,646.46924,213.61572,0.56076205,695.7216,185.72704,0.8161874
690,677.2813,184.47325,0.70378435,648.0653,172.15096,0.7092381,646.6919,213.21962,0.5277207,695.18585,184.9995,0.80598646
691,676.3559,182.45618,0.68231064,646.76825,172.17004,0.6828422,645.788,213.31917,0.47599626,694.58826,184.74527,0.7788928
692,675.5355,184.69026,0.68258595,647.10803,169.49811,0.6769003,645.8559,213.45645,0.4630078,693.91486,183.41397,0.74524236
693,675.1508,184.01778,0.6812654,645.74554,168.67087,0.6783394,656.8129,241.84172,0.43254635,694.1112,183.70403,0.71054435
694,674.67444,183.05687,0.6751077,647.00494,167.84653,0.68516946,656.73004,241.60405,0.51974016,693.86145,181.55121,0.7292772
695,675.2699,181.1245,0.69979,645.6687,166.71461,0.7317327,655.09784,241.9909,0.538427,693.3285,181.53673,0.75932825
696,674.4324,181.4005,0.70131254,646.67535,166.84277,0.7321236,651.70935,241.60463,0.55689025,692.7514,180.92535,0.7758317
697,672.50836,181.72234,0.6938008,645.29584,166.55057,0.6974725,651.616,242.079,0.57523435,692.0857,179.60277,0.76926696
698,671.5445,180.50539,0.68131053,644.9003,166.2225,0.7067587,651.5252,243.26227,0.6281763,691.9069,179.36046,0.7688253
699,670.6801,180.63896,0.70181364,644.47833,166.07587,0.71287423,651.77893,243.29794,0.6250148,691.4376,178.72433,0.76032794
700,671.21014,179.92795,0.7118133,644.091,165.18068,0.7171166,651.5784,242.66182,0.6154839,691.02136,178.1205,0.79162973
701,670.81995,179.648,0.69947135,643.64844,164.71782,0.720232,651.75836,244.38968,0.71184605,690.8737,177.53812,0.8229652
702,670.56384,179.63522,0.7121725,642.4047,163.81339,0.70341676,651.14417,245.12573,0.6910944,691.0315,177.40482,0.8184054
703,670.1607,179.60146,0.6975807,641.58234,164.05278,0.7138086,651.7748,244.75572,0.70436996,690.7183,176.9927,0.82892334
704,669.96454,179.54497,0.699225,641.5464,164.85909,0.72441065,650.952,245.57748,0.727809,690.70435,176.77881,0.825349
705,670.2949,179.1352,0.68940157,641.09875,164.80841,0.75596577,651.2266,245.08975,0.74112695,690.7729,176.61865,0.8508774
706,669.6496,178.87703,0.71237344,640.6228,164.60672,0.76516545,651.4028,245.33192,0.75999594,690.2879,175.97911,0.8383964
707,668.48584,179.30656,0.72533864,640.0307,165.38686,0.7426902,651.8009,245.9083,0.798419,689.5271,175.70349,0.806765
708,668.17065,178.61433,0.73298556,639.95667,165.10597,0.77237356,651.22534,246.32585,0.8113033,688.86804,175.50256,0.80682003
709,667.93945,177.97037,0.714638,639.41156,165.41072,0.7522094,651.0639,246.55704,0.8076051,688.52484,175.097,0.8171957
710,667.6757,178.35495,0.70185417,639.577,165.13705,0.7423673,651.2145,246.92316,0.7954441,687.80176,175.04211,0.8334592
711,667.0879,177.72926,0.70230013,639.0098,164.36896,0.7139368,650.05566,247.64987,0.75822705,687.6091,174.69322,0.82975525
712,666.1477,177.53934,0.71204025,637.6272,164.42334,0.71602625,649.41364,247.07123,0.74286366,685.8096,174.87694,0.82832915
713,664.1912,174.71442,0.7278411,637.3204,163.98718,0.70810413,650.59534,247.1973,0.7340187,684.49884,174.44731,0.84315324
714,663.83405,174.217,0.7451312,636.07,163.31352,0.70965374,650.01447,247.79453,0.7221794,683.42645,173.04547,0.8612174
715,662.814,174.01653,0.7638403,635.0748,162.6052,0.70289916,650.00903,246.86284,0.7212418,682.33374,172.47502,0.8769426
716,662.2054,172.76648,0.7868095,633.6198,162.22942,0.67851263,648.81396,248.06068,0.609171,681.3531,171.75633,0.87236935
717,661.55493,172.70064,0.8000937,632.1239,161.79652,0.6449492,650.0162,245.93422,0.71110415,681.19006,171.06845,0.87501997
718,660.6121,173.01373,0.7855321,630.95685,161.13747,0.59244764,648.4124,247.10706,0.62897724,680.9467,170.36035,0.85100454
719,660.53186,173.07098,0.77716154,630.58307,161.456,0.5694048,649.1017,245.23494,0.66337013,681.37775,170.25081,0.85888225
720,661.25073,171.78851,0.7660586,630.523,161.42554,0.5689503,648.4033,245.32361,0.5475066,681.63245,170.10759,0.87624454
721,660.354,171.49034,0.7323343,628.4629,162.08154,0.5770786,648.5578,245.0572,0.67638505,681.04816,169.5012,0.85068786
722,659.90564,171.55103,0.7279187,627.76044,162.14752,0.5925558,648.45807,245.1916,0.65282744,680.6328,168.87608,0.83616537
723,659.5434,171.79251,0.7255292,627.5792,162.18884,0.61074615,648.63696,244.4273,0.6615321,680.6392,168.5204,0.830566
724,657.7901,173.4718,0.6856348,625.9292,162.0702,0.624413,649.35016,244.5085,0.641234,679.753,168.2971,0.79190403
725,659.1915,171.15204,0.6752323,625.615,162.7966,0.6018705,648.2982,244.66608,0.6434618,678.8343,167.99237,0.77642673
726,659.0631,171.13867,0.69962484,625.5792,162.65166,0.60184944,649.0265,244.4858,0.6380574,678.1828,167.46014,0.7524672
727,658.2244,170.59769,0.7074574,624.5578,161.72461,0.6210002,648.8533,244.546,0.6088723,678.57245,167.19966,0.7176672
728,658.1707,170.26134,0.72181785,625.0203,160.9648,0.6575491,648.51764,244.19064,0.5051658,678.17694,167.51309,0.7179216
729,657.7374,170.50462,0.7576514,623.5878,161.7612,0.6137679,643.7912,245.97961,0.46565425,677.64905,167.26308,0.68369246
730,656.7042,169.84406,0.7552806,623.7622,163.05243,0.59795725,643.3883,245.53098,0.51956683,674.83234,164.984,0.6493643
731,655.5509,169.65123,0.76371974,619.30237,162.16603,0.5716719,645.0679,243.38554,0.5700485,673.7501,164.09697,0.6542045
732,653.8057,169.94563,0.79349,617.2655,162.50401,0.5877339,636.295,249.24883,0.5340686,673.22015,163.65521,0.6299257
733,653.28186,170.03749,0.79633796,615.4357,163.30157,0.5762399,642.93225,244.54506,0.54773796,673.04834,163.08739,0.62554574
734,652.7288,169.64198,0.7986952,614.5333,164.177,0.54535353,643.03894,244.94493,0.588004,672.7476,162.64983,0.61765283
735,653.0535,169.85507,0.8102415,614.63007,163.88365,0.5623846,644.5014,244.92542,0.5655828,672.4822,162.09383,0.6457318
736,653.81036,169.79643,0.79043514,614.854,163.91632,0.53157026,635.2077,249.82056,0.6505472,672.7575,161.54054,0.7033342
737,654.73627,170.52556,0.79617643,615.191,163.3263,0.5389607,636.08984,248.56372,0.5947321,672.6407,160.8936,0.7417428
738,655.2237,169.15901,0.75906146,615.2276,162.53484,0.56302387,636.5519,247.97443,0.60690844,672.49646,160.47388,0.7925057
739,655.02563,168.66281,0.7100895,614.7285,162.56065,0.52264357,636.18286,249.20345,0.6108008,672.4258,160.40285,0.830677
740,654.1039,168.63115,0.6661119,611.0875,164.28804,0.55015,635.8718,249.56114,0.60915786,672.3826,160.13426,0.8263276
741,653.27734,168.17363,0.6509075,611.2597,163.37675,0.5446981,635.71576,249.2398,0.65066874,672.07996,159.98083,0.82717025
742,652.8173,167.64223,0.67553896,611.3596,161.99586,0.5210906,634.3055,250.31645,0.507633,671.8632,159.4157,0.80751747
743,653.0094,166.34006,0.6817553,612.55743,160.92874,0.51344454,633.93604,250.22757,0.44488856,671.2075,158.81683,0.8066396
744,652.23566,166.01251,0.6784058,611.8582,161.42787,0.54275477,634.13354,249.65083,0.51322484,671.2465,158.74931,0.8011091
745,651.21063,165.39328,0.65583473,611.4401,161.61679,0.52492505,635.93896,243.35805,0.4392251,670.71625,161.1898,0.7713987
746,647.66675,165.64667,0.6178152,611.4042,161.75746,0.4790487,636.8348,243.56807,0.45746917,670.6474,160.68149,0.7331765
747,646.04834,165.58482,0.62707424,609.8844,161.90446,0.46673912,643.89954,235.77332,0.35810807,670.258,160.37956,0.6956466
748,643.52325,166.45148,0.6377688,604.01575,164.33537,0.4885229,636.25793,241.9444,0.28726414,666.7558,160.00244,0.62850446
749,642.6007,166.63524,0.65158856,602.50684,164.29097,0.52389044,642.65894,235.05537,0.31822342,665.99945,159.57715,0.59793824
750,643.2255,166.47565,0.67527974,603.9202,164.14781,0.4823362,636.4503,240.66418,0.35072613,666.0704,158.79968,0.6302934
751,643.83997,166.83304,0.68050927,603.1361,164.57562,0.42720407,637.78894,236.13493,0.24015813,665.12744,158.14388,0.63623875
752,643.0822,166.65079,0.7037577,603.02386,163.70183,0.39768088,637.4507,236.09802,0.33852947,664.8448,158.20789,0.6518084
753,642.7703,166.0369,0.7024657,603.6297,163.36824,0.36411273,637.2146,235.72984,0.26457164,663.9592,157.4296,0.63961303
754,644.0333,168.23138,0.7302201,603.73334,162.26746,0.38487858,636.23553,233.78001,0.22278938,662.9149,157.03297,0.6397438
755,641.71265,165.76735,0.73987764,604.04065,161.48814,0.3888696,635.48566,234.23767,0.2350279,662.46027,157.0387,0.64613384
756,641.9013,167.06015,0.70210147,603.0457,160.5781,0.39125693,625.15076,204.71361,0.20283633,660.73895,154.59088,0.6182462
757,641.6739,167.00656,0.7090277,603.66315,160.58289,0.4189833,635.56134,233.62291,0.24986216,660.1485,154.51343,0.67136914
758,640.2357,166.58968,0.6731417,601.28784,159.58751,0.39062095,636.023,234.59973,0.18554091,659.26086,154.54547,0.6736723
759,638.7845,164.04842,0.67349327,600.8391,158.77084,0.4641359,623.46564,198.2558,0.20461644,659.6443,154.78142,0.69767255
760,638.4414,163.25526,0.67253786,600.3945,159.90306,0.45647246,623.64734,197.60245,0.19400053,659.47363,154.33153,0.7282884
761,638.7335,162.81882,0.65576017,600.33887,159.05978,0.46289238,623.18134,198.32512,0.1883424,659.80994,153.16202,0.7550941
762,638.0082,162.22937,0.6503254,599.933,159.14073,0.46148115,615.06934,193.40271,0.17735393,659.5658,153.14407,0.7421077
763,637.37427,162.88467,0.6689549,599.7891,158.68848,0.51728517,622.3849,193.75667,0.17163995,659.2491,153.04271,0.72987854
764,636.7985,163.53171,0.67161095,599.5916,159.04486,0.52497345,635.2283,235.14725,0.3640885,659.29395,153.03256,0.7539241
